LGA,Climate,Crop,N,P,K,pH,Temp,Rainfall,Salinity
Shendam,Lowland,Pineapple,216.95,33.75,82.5,8.12,27.86,702.93,0.48
Shendam,Lowland,Pineapple,304.08,72.39,149.77,4.38,28.94,972.82,0.85
Shendam,Lowland,Pineapple,208.86,42.94,136.33,6.8,25.15,982.22,0.15
Shendam,Lowland,Pineapple,307.66,71.04,219.84,5.39,25.98,695.97,1.09
Shendam,Lowland,Pineapple,326.7,66.49,275.0,6.45,20.95,563.4,0.7
Shendam,Lowland,Pineapple,321.61,61.82,251.32,5.58,27.01,728.03,0.88
Shendam,Lowland,Pineapple,244.14,54.55,166.39,5.12,25.37,525.0,0.82
Shendam,Lowland,Pineapple,218.93,40.56,182.56,5.4,26.93,752.34,0.61
Shendam,Lowland,Pineapple,256.77,56.0,122.11,5.08,27.76,816.96,0.8
Shendam,Lowland,Pineapple,236.47,46.62,211.81,4.21,27.38,910.38,0.87
Shendam,Lowland,Pineapple,294.91,64.22,231.38,5.74,29.1,871.2,0.51
Shendam,Lowland,Pineapple,233.3,48.31,212.82,5.36,26.12,970.37,0.47
Shendam,Lowland,Pineapple,269.88,63.45,118.15,4.73,19.76,916.91,0.59
Shendam,Lowland,Pineapple,248.05,54.38,146.81,7.14,31.88,539.95,0.98
Shendam,Lowland,Pineapple,272.69,51.99,116.35,4.71,27.24,922.07,0.92
Shendam,Lowland,Pineapple,240.5,59.46,109.53,5.53,27.17,742.99,0.74
Shendam,Lowland,Pineapple,199.34,33.75,130.56,3.38,32.36,967.62,1.25
Shendam,Lowland,Pineapple,290.84,56.25,183.03,4.44,27.24,717.52,1.2
Shendam,Lowland,Pineapple,284.68,61.24,143.83,6.5,25.98,578.0,0.72
Shendam,Lowland,Pineapple,312.63,55.05,275.0,6.99,27.0,721.62,0.82
Shendam,Lowland,Pineapple,375.0,77.07,233.24,6.71,24.86,707.36,0.57
Shendam,Lowland,Pineapple,327.81,58.55,264.2,6.5,24.84,600.54,1.25
Shendam,Lowland,Pineapple,213.98,54.0,158.84,5.68,25.82,792.3,0.68
Shendam,Lowland,Pineapple,282.49,68.56,184.23,7.89,26.24,606.6,0.49
Shendam,Lowland,Onion,71.73,35.78,51.15,5.46,14.13,554.71,0.82
Shendam,Lowland,Onion,80.84,42.42,36.71,6.32,23.94,292.74,0.81
Shendam,Lowland,Onion,51.91,25.96,81.45,5.67,22.27,350.56,1.78
Shendam,Lowland,Onion,102.54,31.86,70.43,6.57,19.5,527.84,0.66
Shendam,Lowland,Onion,121.32,34.45,70.76,6.95,19.06,299.5,1.0
Shendam,Lowland,Onion,90.16,33.85,66.04,6.26,22.97,320.48,1.66
Shendam,Lowland,Onion,125.0,56.25,100.0,7.46,20.03,262.5,1.11
Shendam,Lowland,Onion,67.17,18.75,43.28,6.36,21.3,303.04,1.65
Shendam,Lowland,Onion,66.99,50.54,90.72,6.22,14.34,521.65,0.81
Shendam,Lowland,Onion,112.82,41.91,100.0,6.33,16.77,526.14,0.3
Shendam,Lowland,Onion,63.98,36.25,76.98,7.05,20.03,262.5,0.64
Shendam,Lowland,Onion,103.16,40.8,79.23,7.59,20.75,262.5,0.45
Shendam,Lowland,Onion,59.29,29.35,40.06,6.17,19.44,610.8,0.99
Shendam,Lowland,Onion,76.99,22.56,72.45,6.36,19.51,396.08,0.93
Shendam,Lowland,Onion,112.58,39.68,95.41,6.29,25.0,338.45,1.24
Shendam,Lowland,Onion,71.29,24.03,73.76,6.92,18.62,407.13,1.26
Shendam,Lowland,Onion,59.27,36.56,62.87,7.46,22.4,263.38,1.08
Shendam,Lowland,Onion,61.83,21.89,79.21,6.86,22.19,262.5,1.52
Shendam,Lowland,Onion,69.68,41.75,94.37,7.04,21.6,391.15,1.13
Shendam,Lowland,Onion,100.32,43.41,96.15,6.93,21.09,352.09,0.6
Shendam,Lowland,Onion,80.84,31.46,74.84,6.57,20.0,439.08,1.06
Shendam,Lowland,Onion,115.99,56.25,99.78,6.06,17.82,404.15,1.07
Shendam,Lowland,Onion,125.0,39.45,96.9,5.83,16.98,339.41,1.37
Shendam,Lowland,Onion,45.0,25.24,73.98,5.46,20.99,451.42,0.83
Shendam,Lowland,Onion,91.81,31.71,59.87,7.14,17.66,561.71,0.3
Shendam,Lowland,Onion,64.37,29.37,93.5,6.42,22.08,448.53,0.44
Shendam,Lowland,Onion,81.02,42.76,33.75,6.01,18.01,420.33,1.03
Shendam,Lowland,Onion,112.24,40.14,100.0,6.19,17.26,262.5,1.24
Shendam,Lowland,Onion,59.89,29.54,73.37,5.78,25.0,262.5,1.62
Shendam,Lowland,Onion,93.87,36.6,43.86,6.73,22.31,262.5,1.92
Shendam,Lowland,Onion,87.38,34.79,100.0,6.73,20.95,307.37,0.89
Shendam,Lowland,Onion,89.26,36.99,61.18,7.41,22.65,262.5,1.29
Shendam,Lowland,Onion,84.93,35.66,68.04,7.17,23.79,353.08,1.2
Shendam,Lowland,Onion,88.83,50.01,100.0,6.08,22.93,266.28,2.2
Shendam,Lowland,Onion,71.28,18.75,68.71,6.53,15.19,286.81,1.42
Shendam,Lowland,Onion,67.47,38.29,100.0,6.96,22.41,431.73,1.29
Shendam,Lowland,Onion,79.23,48.7,54.51,5.49,17.45,480.18,0.58
Shendam,Lowland,Onion,99.5,25.97,100.0,6.8,22.36,441.43,1.21
Shendam,Lowland,Onion,93.88,32.54,85.71,6.53,21.37,314.69,1.23
Shendam,Lowland,Onion,98.89,36.68,46.17,6.56,20.79,390.39,1.42
Shendam,Lowland,Onion,68.84,37.88,100.0,7.42,18.43,262.5,0.98
Shendam,Lowland,Onion,117.41,51.3,78.95,6.49,19.88,289.66,1.12
Shendam,Lowland,Onion,110.82,52.56,83.04,6.86,20.98,369.63,1.29
Shendam,Lowland,Onion,75.78,23.71,57.23,5.99,21.55,364.78,1.54
Shendam,Lowland,Onion,104.01,56.11,81.4,7.76,24.31,262.5,1.29
Shendam,Lowland,Onion,91.98,26.67,67.7,6.53,14.8,545.14,0.3
Shendam,Lowland,Onion,113.79,35.83,44.63,7.41,23.3,309.96,1.21
Shendam,Lowland,Onion,71.49,45.23,80.92,7.31,19.61,262.5,1.04
Shendam,Lowland,Onion,74.95,23.26,73.05,7.66,22.89,407.35,0.46
Shendam,Lowland,Onion,83.77,56.25,100.0,5.77,19.77,370.54,1.64
Langtang South,Lowland,Irish-potato,150.0,56.76,139.66,5.11,21.32,337.99,1.42
Langtang South,Lowland,Irish-potato,71.19,73.08,141.92,5.56,18.98,300.0,1.15
Langtang South,Lowland,Irish-potato,150.0,61.1,186.28,6.4,21.83,300.0,0.45
Langtang South,Lowland,Irish-potato,94.9,63.7,196.43,4.46,17.88,429.93,1.28
Langtang South,Lowland,Irish-potato,98.18,40.23,175.77,3.86,15.47,411.39,1.86
Langtang South,Lowland,Irish-potato,150.0,75.0,198.3,5.92,15.42,317.31,0.83
Langtang South,Lowland,Irish-potato,64.72,43.83,146.9,5.34,20.14,300.0,1.24
Langtang South,Lowland,Irish-potato,74.52,65.85,167.06,5.3,19.69,325.59,0.72
Langtang South,Lowland,Irish-potato,94.51,72.7,166.55,3.23,9.83,563.14,1.09
Langtang South,Lowland,Irish-potato,143.86,54.58,130.84,6.11,16.35,615.72,0.22
Langtang South,Lowland,Irish-potato,65.25,58.61,162.37,6.07,16.3,402.17,0.48
Langtang South,Lowland,Irish-potato,91.76,75.0,120.06,3.0,19.19,615.4,1.36
Langtang South,Lowland,Irish-potato,101.61,45.05,178.15,4.18,16.26,623.61,0.7
Langtang South,Lowland,Irish-potato,115.68,65.46,222.38,5.67,15.52,300.0,1.29
Langtang South,Lowland,Irish-potato,126.95,59.59,212.76,5.5,15.1,429.54,0.22
Langtang South,Lowland,Irish-potato,92.34,51.06,141.32,5.38,15.03,429.2,0.64
Langtang South,Lowland,Irish-potato,124.11,62.48,220.52,5.47,12.16,418.96,0.73
Langtang South,Lowland,Irish-potato,150.0,37.48,175.17,5.28,16.97,564.81,1.24
Langtang South,Lowland,Irish-potato,141.85,39.31,129.9,4.62,18.29,539.44,1.26
Langtang South,Lowland,Irish-potato,101.83,75.0,225.0,5.92,15.95,410.67,0.55
Langtang South,Lowland,Irish-potato,60.0,49.58,90.0,4.77,19.17,713.55,0.22
Langtang South,Lowland,Irish-potato,117.07,63.16,112.57,4.78,18.94,395.66,1.16
Langtang South,Lowland,Irish-potato,74.71,75.0,131.14,5.45,12.14,539.99,0.41
Langtang South,Lowland,Irish-potato,123.43,60.55,180.82,6.7,10.0,300.0,1.0
Langtang South,Lowland,Irish-potato,136.7,64.11,177.21,3.68,14.17,494.89,1.53
Langtang South,Lowland,Irish-potato,123.5,70.55,93.07,4.65,19.81,347.19,1.33
Langtang South,Lowland,Irish-potato,119.93,64.03,135.15,5.68,18.86,300.0,0.71
Langtang South,Lowland,Irish-potato,65.26,55.32,177.85,4.43,18.31,311.98,1.45
Langtang South,Lowland,Irish-potato,104.85,49.8,190.87,6.7,20.58,300.0,1.51
Langtang South,Lowland,Irish-potato,60.0,68.26,169.71,4.88,18.16,423.89,1.28
Langtang South,Lowland,Irish-potato,60.0,50.02,225.0,5.85,19.51,445.3,0.89
Langtang South,Lowland,Irish-potato,66.41,47.87,162.99,6.31,16.87,300.0,1.61
Langtang South,Lowland,Irish-potato,104.78,33.52,119.11,3.99,14.3,734.64,0.62
Langtang South,Lowland,Irish-potato,150.0,75.0,220.61,4.74,19.93,300.0,1.7
Langtang South,Lowland,Irish-potato,111.4,60.14,142.74,5.13,20.58,502.0,0.56
Langtang South,Lowland,Irish-potato,101.27,56.14,225.0,4.9,18.15,405.47,1.15
Langtang South,Lowland,Irish-potato,73.67,41.67,127.61,4.32,12.06,750.0,0.55
Langtang South,Lowland,Irish-potato,116.17,31.95,168.53,5.54,16.91,470.37,0.59
Langtang South,Lowland,Irish-potato,150.0,75.0,160.75,5.44,19.4,300.0,1.88
Langtang South,Lowland,Irish-potato,141.54,75.0,225.0,3.87,19.21,632.43,1.21
Langtang South,Lowland,Irish-potato,150.0,55.48,180.15,5.78,13.99,531.75,0.76
Langtang South,Lowland,Irish-potato,139.04,54.6,186.25,3.97,20.88,347.59,1.88
Langtang South,Lowland,Irish-potato,96.96,75.0,125.58,4.68,16.9,504.39,0.7
Langtang South,Lowland,Irish-potato,126.22,51.13,225.0,6.06,12.18,355.35,0.63
Langtang South,Lowland,Irish-potato,126.06,58.37,164.17,5.46,12.74,594.74,0.22
Langtang South,Lowland,Irish-potato,101.72,44.65,151.9,5.66,20.96,448.4,0.55
Langtang South,Lowland,Irish-potato,150.0,53.36,163.43,5.07,16.5,333.86,1.05
Langtang South,Lowland,Irish-potato,115.65,62.71,225.0,5.1,22.47,300.0,1.43
Langtang South,Lowland,Irish-potato,60.0,42.66,133.91,4.87,25.0,324.27,1.79
Langtang South,Lowland,Irish-potato,92.18,57.81,225.0,5.68,20.42,300.0,1.2
Langtang South,Lowland,Tomato,108.41,110.29,168.52,7.93,28.76,300.0,1.76
Langtang South,Lowland,Tomato,180.21,94.23,186.12,6.24,24.31,484.81,0.81
Langtang South,Lowland,Tomato,101.76,49.01,154.41,7.75,23.8,300.0,2.05
Langtang South,Lowland,Tomato,145.79,79.04,234.8,8.75,25.22,300.0,1.4
Langtang South,Lowland,Tomato,119.31,116.48,253.69,5.83,24.2,462.33,1.01
Langtang South,Lowland,Tomato,139.58,137.5,282.49,8.34,24.34,357.38,0.44
Langtang South,Lowland,Tomato,154.93,85.55,180.89,6.5,30.8,397.65,2.41
Langtang South,Lowland,Tomato,136.14,105.94,245.16,5.33,28.56,418.67,2.07
Langtang South,Lowland,Tomato,108.45,118.58,235.92,8.07,31.25,300.0,1.25
Langtang South,Lowland,Tomato,151.27,87.02,259.82,5.69,23.35,351.74,1.73
Langtang South,Lowland,Tomato,106.01,69.97,180.83,5.59,27.64,584.17,1.13
Langtang South,Lowland,Tomato,183.28,137.5,189.65,4.62,29.58,476.01,2.13
Langtang South,Lowland,Tomato,165.71,76.31,220.86,7.04,23.43,429.75,0.38
Langtang South,Lowland,Tomato,130.67,112.64,249.48,6.57,27.15,450.49,0.67
Langtang South,Lowland,Tomato,78.4,79.64,189.35,5.21,22.35,486.15,1.82
Langtang South,Lowland,Tomato,84.59,62.15,197.03,8.75,24.59,300.0,1.37
Langtang South,Lowland,Tomato,91.75,63.15,176.31,6.84,20.29,549.87,0.38
Langtang South,Lowland,Tomato,130.74,137.5,261.74,6.2,26.43,515.12,1.05
Langtang South,Lowland,Tomato,112.79,92.89,219.51,8.29,20.7,317.13,0.95
Langtang South,Lowland,Tomato,100.66,97.64,248.66,6.48,27.32,402.32,1.55
Langtang South,Lowland,Tomato,141.0,87.81,223.08,7.96,22.41,366.23,0.5
Langtang South,Lowland,Tomato,142.17,103.6,251.83,4.0,24.61,550.54,1.75
Langtang South,Lowland,Tomato,121.29,100.77,186.85,5.08,24.73,576.37,1.26
Langtang South,Lowland,Tomato,83.82,76.33,201.2,8.16,20.93,466.37,0.38
Langtang South,Lowland,Tomato,116.88,102.06,169.0,6.94,27.63,382.58,1.38
Langtang South,Lowland,Tomato,129.06,87.02,237.95,8.75,26.29,300.0,1.03
Langtang South,Lowland,Tomato,109.23,108.88,205.74,7.51,28.56,417.72,0.96
Langtang South,Lowland,Tomato,98.73,66.42,231.51,8.25,22.58,385.35,0.38
Langtang South,Lowland,Tomato,135.49,85.47,254.91,6.06,25.67,300.0,2.27
Langtang South,Lowland,Tomato,126.99,64.84,241.01,5.77,19.22,441.48,1.35
Langtang South,Lowland,Tomato,157.5,62.71,161.94,6.02,30.51,300.0,2.5
Langtang South,Lowland,Tomato,106.32,102.13,149.52,7.42,25.83,352.84,0.7
Langtang South,Lowland,Tomato,104.21,93.89,155.83,5.01,22.42,476.52,0.47
Langtang South,Lowland,Tomato,156.29,103.47,204.98,6.87,22.3,415.4,0.89
Langtang South,Lowland,Tomato,107.79,115.87,200.39,7.66,23.66,510.59,0.38
Langtang South,Lowland,Tomato,103.66,61.54,185.44,6.99,19.23,402.01,0.38
Langtang South,Lowland,Tomato,144.02,75.13,266.06,7.39,16.68,439.67,0.38
Langtang South,Lowland,Tomato,172.25,137.5,216.85,5.09,25.88,353.7,2.32
Langtang South,Lowland,Tomato,113.9,104.87,244.1,4.66,19.82,519.6,1.07
Langtang South,Lowland,Tomato,99.07,83.86,244.88,7.6,22.11,358.16,0.84
Langtang South,Lowland,Tomato,114.22,112.74,237.44,6.3,22.95,300.0,1.39
Langtang South,Lowland,Tomato,77.36,86.5,230.83,8.03,20.07,373.15,1.02
Langtang South,Lowland,Tomato,120.79,91.28,199.04,8.75,19.28,300.0,0.9
Langtang South,Lowland,Tomato,75.0,48.75,120.0,6.43,22.03,444.29,0.67
Langtang South,Lowland,Tomato,120.83,63.33,218.98,6.13,21.99,512.1,0.7
Langtang South,Lowland,Tomato,107.87,97.1,192.33,6.2,30.87,300.0,1.73
Langtang South,Lowland,Tomato,155.83,117.07,287.27,7.55,27.53,300.0,1.1
Langtang South,Lowland,Tomato,145.42,92.84,155.1,5.93,23.88,300.0,1.37
Langtang South,Lowland,Tomato,131.67,80.33,269.49,7.02,20.57,409.22,1.66
Langtang South,Lowland,Tomato,134.12,65.23,251.71,5.12,23.67,428.02,0.52
Langtang South,Lowland,Groundnut,23.91,36.0,50.0,5.81,23.71,528.81,1.28
Langtang South,Lowland,Groundnut,16.77,48.45,39.36,7.02,26.75,417.58,0.94
Langtang South,Lowland,Groundnut,23.34,39.34,50.0,6.84,26.31,375.0,1.31
Langtang South,Lowland,Groundnut,12.7,11.3,42.79,6.84,26.73,432.84,0.9
Langtang South,Lowland,Groundnut,20.96,26.45,37.52,6.54,29.66,511.49,1.03
Langtang South,Lowland,Groundnut,15.23,38.18,45.91,6.8,30.71,445.13,0.71
Langtang South,Lowland,Groundnut,15.37,11.25,43.28,6.97,31.9,426.81,0.92
Langtang South,Lowland,Groundnut,21.09,46.02,36.26,6.35,31.55,471.92,0.95
Langtang South,Lowland,Groundnut,10.19,42.88,32.14,6.78,34.59,375.0,1.19
Langtang South,Lowland,Groundnut,25.0,42.14,39.92,6.14,30.9,571.74,1.26
Langtang South,Lowland,Groundnut,20.99,29.4,41.38,7.54,28.6,375.0,0.98
Langtang South,Lowland,Groundnut,25.0,17.3,48.37,6.33,31.35,527.98,1.2
Langtang South,Lowland,Groundnut,25.0,26.35,47.65,8.08,31.58,375.0,1.13
Langtang South,Lowland,Groundnut,10.65,18.99,47.06,7.04,22.56,520.74,0.77
Langtang South,Lowland,Groundnut,25.0,35.18,37.55,6.04,27.16,576.67,0.59
Langtang South,Lowland,Groundnut,23.06,50.0,36.58,6.56,26.87,631.57,0.58
Langtang South,Lowland,Groundnut,23.78,42.52,24.93,6.92,31.9,404.32,1.1
Langtang South,Lowland,Groundnut,25.0,47.89,40.72,6.01,30.58,483.86,1.5
Langtang South,Lowland,Groundnut,23.59,49.23,41.35,5.96,25.4,564.38,1.01
Langtang South,Lowland,Groundnut,25.0,18.93,35.27,6.59,22.87,738.52,0.44
Langtang South,Lowland,Groundnut,16.24,33.78,41.03,6.49,33.01,574.14,0.98
Langtang South,Lowland,Groundnut,19.45,36.68,50.0,7.12,23.7,561.74,0.43
Langtang South,Lowland,Groundnut,19.68,41.22,50.0,6.88,23.49,463.86,1.14
Langtang South,Lowland,Groundnut,21.54,50.0,45.34,6.83,22.31,669.88,0.15
Langtang South,Lowland,Groundnut,22.49,43.28,37.74,6.18,33.49,375.0,1.5
Langtang South,Lowland,Groundnut,15.04,11.25,49.28,7.11,24.64,590.13,0.48
Langtang South,Lowland,Groundnut,25.0,49.62,47.59,6.51,25.13,491.51,1.23
Langtang South,Lowland,Groundnut,15.82,27.89,38.52,6.97,31.21,547.17,0.68
Langtang South,Lowland,Groundnut,21.15,29.15,39.13,6.52,27.6,423.36,1.19
Langtang South,Lowland,Groundnut,23.12,24.2,26.9,6.6,25.15,617.21,0.71
Langtang South,Lowland,Groundnut,15.94,43.81,38.37,7.51,23.26,445.29,1.25
Langtang South,Lowland,Groundnut,17.53,30.86,45.5,7.68,25.32,419.09,0.46
Langtang South,Lowland,Groundnut,23.25,16.95,47.63,7.11,26.87,568.12,0.45
Langtang South,Lowland,Groundnut,10.19,17.62,32.85,7.93,28.26,375.0,1.12
Langtang South,Lowland,Groundnut,19.4,38.98,46.64,6.73,23.79,442.31,0.99
Langtang South,Lowland,Groundnut,25.0,49.49,50.0,6.34,23.8,620.2,0.31
Langtang South,Lowland,Groundnut,21.32,34.95,21.46,7.21,24.23,375.78,0.96
Langtang South,Lowland,Groundnut,22.52,21.85,39.49,7.05,29.13,379.14,1.08
Langtang South,Lowland,Groundnut,13.05,15.84,49.22,6.29,26.54,525.81,1.48
Langtang South,Lowland,Groundnut,23.26,38.89,50.0,7.33,25.27,375.0,0.85
Langtang South,Lowland,Groundnut,18.89,46.03,31.08,6.47,28.8,563.77,1.09
Langtang South,Lowland,Groundnut,17.54,33.44,30.92,6.63,28.49,686.04,0.27
Langtang South,Lowland,Groundnut,11.38,21.58,35.14,7.41,35.0,413.06,0.73
Langtang South,Lowland,Groundnut,25.0,14.98,39.79,7.06,33.92,464.26,1.21
Langtang South,Lowland,Groundnut,22.25,36.86,32.37,6.47,29.35,598.84,1.0
Langtang South,Lowland,Groundnut,19.12,11.25,42.77,6.8,33.08,428.21,0.94
Langtang South,Lowland,Groundnut,25.0,50.0,40.92,7.35,24.38,466.32,0.88
Langtang South,Lowland,Groundnut,13.56,36.16,25.34,6.7,24.31,504.32,0.67
Langtang South,Lowland,Groundnut,25.0,50.0,36.38,7.28,28.78,375.0,1.19
Langtang South,Lowland,Groundnut,17.58,17.65,35.01,6.98,30.6,508.06,0.15
Langtang South,Lowland,Pepper,129.83,62.5,87.89,6.36,26.29,1293.11,0.46
Langtang South,Lowland,Pepper,120.16,59.55,110.42,5.38,30.94,951.3,2.5
Langtang South,Lowland,Pepper,212.5,56.78,116.12,6.63,24.51,504.09,2.18
Langtang South,Lowland,Pepper,143.84,52.27,68.88,8.03,25.88,450.0,2.03
Langtang South,Lowland,Pepper,95.64,18.84,115.53,6.53,33.75,450.0,1.74
Langtang South,Lowland,Pepper,124.92,36.6,59.17,6.43,24.44,450.0,1.98
Langtang South,Lowland,Pepper,148.65,42.7,106.94,7.97,24.97,450.0,1.65
Langtang South,Lowland,Pepper,104.6,26.84,82.57,6.37,22.19,1072.16,2.09
Langtang South,Lowland,Pepper,154.54,32.61,118.62,4.88,22.96,950.0,1.55
Langtang South,Lowland,Pepper,139.18,51.88,91.79,5.66,19.26,1170.54,0.89
Langtang South,Lowland,Pepper,114.5,23.46,73.32,8.15,27.29,886.67,0.47
Langtang South,Lowland,Pepper,132.52,62.5,54.66,6.89,26.37,893.07,0.45
Langtang South,Lowland,Pepper,114.84,46.98,69.52,6.15,26.48,796.81,2.14
Langtang South,Lowland,Pepper,155.1,56.18,125.0,4.96,33.75,616.45,2.5
Langtang South,Lowland,Pepper,75.0,29.24,50.2,6.69,31.06,1243.36,1.67
Langtang South,Lowland,Pepper,147.92,30.86,56.99,6.12,26.04,957.9,1.29
Langtang South,Lowland,Pepper,155.73,60.87,78.64,6.95,25.8,612.54,1.01
Langtang South,Lowland,Pepper,212.5,62.5,125.0,8.41,26.39,681.98,0.49
Langtang South,Lowland,Pepper,140.73,46.81,71.92,6.17,31.76,1169.84,1.71
Langtang South,Lowland,Pepper,172.18,18.75,109.23,8.07,26.9,450.0,0.45
Langtang South,Lowland,Pepper,75.0,29.79,53.07,6.34,23.07,1099.19,0.45
Langtang South,Lowland,Pepper,163.1,51.83,66.0,5.85,23.01,1218.74,1.87
Langtang South,Lowland,Pepper,137.0,34.24,70.01,6.74,31.9,913.03,0.45
Langtang South,Lowland,Pepper,156.8,36.77,70.95,6.13,29.37,1115.87,1.27
Langtang South,Lowland,Pepper,131.19,21.16,41.25,6.41,27.5,592.67,2.5
Langtang South,Lowland,Pepper,111.84,22.89,61.63,8.0,24.45,450.0,2.3
Langtang South,Lowland,Pepper,160.23,31.32,81.24,6.24,24.58,954.09,1.64
Langtang South,Lowland,Pepper,169.47,32.3,125.0,8.75,27.55,575.84,0.45
Langtang South,Lowland,Pepper,202.75,62.5,125.0,5.47,27.55,969.69,2.03
Langtang South,Lowland,Pepper,101.19,58.64,59.87,6.28,29.41,661.84,1.42
Langtang South,Lowland,Pepper,111.48,51.38,88.67,6.42,17.4,1562.5,0.45
Langtang South,Lowland,Pepper,141.78,50.65,104.79,6.18,31.11,450.0,2.28
Langtang South,Lowland,Pepper,159.54,30.12,55.14,7.76,22.25,770.45,0.45
Langtang South,Lowland,Pepper,175.65,60.15,93.41,4.96,27.73,1276.89,2.34
Langtang South,Lowland,Pepper,99.37,44.03,72.23,6.7,26.09,1196.85,1.7
Langtang South,Lowland,Pepper,167.68,37.69,122.29,7.36,18.19,450.0,1.81
Langtang South,Lowland,Pepper,129.31,33.21,63.76,5.7,23.22,858.99,1.15
Langtang South,Lowland,Pepper,131.51,42.44,72.95,6.74,24.89,825.37,0.45
Langtang South,Lowland,Pepper,174.42,56.6,99.57,6.41,15.44,1198.93,0.67
Langtang South,Lowland,Pepper,75.0,31.31,42.82,7.53,21.72,1106.04,0.45
Langtang South,Lowland,Pepper,118.62,35.52,71.38,5.66,24.4,1562.5,1.39
Langtang South,Lowland,Pepper,212.5,31.37,116.27,7.92,27.51,701.82,1.29
Langtang South,Lowland,Pepper,120.08,21.77,41.25,6.4,19.88,1485.13,0.7
Langtang South,Lowland,Pepper,141.59,40.79,93.3,5.68,31.96,813.95,1.87
Langtang South,Lowland,Pepper,119.21,62.5,100.3,7.87,27.45,730.0,0.98
Langtang South,Lowland,Pepper,91.8,36.28,71.89,6.73,33.75,450.0,2.23
Langtang South,Lowland,Pepper,144.35,49.32,100.33,7.59,27.36,450.0,1.64
Langtang South,Lowland,Pepper,116.81,54.44,90.13,5.78,28.99,791.8,2.5
Langtang South,Lowland,Pepper,76.78,28.01,72.33,5.58,23.65,1283.56,1.34
Langtang South,Lowland,Pepper,142.1,32.9,74.4,6.57,25.12,860.06,1.59
Langtang South,Lowland,Cabbage,162.76,61.17,147.19,6.3,16.25,461.41,0.95
Langtang South,Lowland,Cabbage,147.34,65.83,118.69,6.52,21.99,356.78,1.29
Langtang South,Lowland,Cabbage,89.16,37.5,90.12,6.98,11.45,348.04,0.71
Langtang South,Lowland,Cabbage,131.0,64.82,122.02,7.44,9.17,400.73,0.21
Langtang South,Lowland,Cabbage,132.91,80.02,152.0,6.7,14.37,341.05,1.03
Langtang South,Lowland,Cabbage,154.68,81.25,124.82,6.85,24.21,342.22,0.73
Langtang South,Lowland,Cabbage,126.5,59.63,94.17,6.95,12.61,409.5,0.92
Langtang South,Lowland,Cabbage,102.72,63.95,132.67,6.07,19.08,323.16,0.84
Langtang South,Lowland,Cabbage,132.25,76.85,158.0,8.0,26.38,319.13,0.34
Langtang South,Lowland,Cabbage,140.8,60.36,123.5,7.33,7.5,319.44,1.06
Langtang South,Lowland,Cabbage,168.45,74.97,127.5,8.3,28.83,285.0,0.91
Langtang South,Lowland,Cabbage,115.92,67.93,125.63,7.3,13.03,384.78,0.18
Langtang South,Lowland,Cabbage,177.49,53.33,126.5,6.2,18.73,434.24,0.86
Langtang South,Lowland,Cabbage,187.5,77.72,145.21,7.03,21.95,302.7,1.07
Langtang South,Lowland,Cabbage,94.15,52.82,102.28,6.66,28.17,289.9,1.12
Langtang South,Lowland,Cabbage,126.39,64.64,137.86,5.58,19.4,387.73,1.62
Langtang South,Lowland,Cabbage,86.81,66.86,106.31,6.84,24.8,446.98,0.65
Langtang South,Lowland,Cabbage,113.28,55.69,152.1,7.95,16.26,318.07,0.55
Langtang South,Lowland,Cabbage,75.0,42.97,112.12,6.53,13.45,428.04,1.12
Langtang South,Lowland,Cabbage,116.87,60.81,129.7,7.25,16.8,336.22,0.66
Langtang South,Lowland,Cabbage,75.0,45.36,134.08,6.22,30.0,387.19,1.6
Langtang South,Lowland,Cabbage,138.26,64.55,127.19,5.73,17.35,452.05,1.07
Langtang South,Lowland,Cabbage,152.35,67.54,159.04,7.68,17.86,285.0,0.88
Langtang South,Lowland,Cabbage,132.45,46.42,117.5,7.12,12.01,319.59,1.13
Langtang South,Lowland,Cabbage,150.27,76.08,136.7,7.36,21.41,285.0,1.01
Langtang South,Lowland,Cabbage,107.76,48.41,80.67,5.9,26.09,519.78,0.64
Langtang South,Lowland,Cabbage,157.1,63.11,139.93,6.79,19.43,332.15,1.06
Langtang South,Lowland,Cabbage,137.14,68.5,101.35,6.46,7.5,400.15,0.55
Langtang South,Lowland,Cabbage,123.57,68.29,106.89,7.52,8.94,312.85,0.89
Langtang South,Lowland,Cabbage,75.0,50.3,123.77,7.8,30.0,285.0,1.25
Langtang South,Lowland,Cabbage,169.89,62.83,123.35,6.52,13.2,416.87,0.62
Langtang South,Lowland,Cabbage,123.53,55.9,113.35,6.93,24.35,285.0,1.62
Langtang South,Lowland,Cabbage,187.5,81.25,125.68,7.33,22.95,285.0,0.75
Langtang South,Lowland,Cabbage,158.55,67.06,137.27,7.16,23.59,316.79,1.02
Langtang South,Lowland,Cabbage,78.87,40.09,110.41,6.99,22.81,407.56,0.29
Langtang South,Lowland,Cabbage,90.69,71.58,119.51,8.0,13.94,294.69,0.15
Langtang South,Lowland,Cabbage,135.37,64.14,110.17,7.12,30.0,298.49,1.12
Langtang South,Lowland,Cabbage,130.75,74.55,151.55,8.59,16.29,323.19,0.15
Langtang South,Lowland,Cabbage,124.12,60.76,114.6,7.0,15.48,285.0,1.21
Langtang South,Lowland,Cabbage,103.76,65.04,112.64,6.53,30.0,307.45,0.99
